COUNTY_FIPS,MECS_FT,SECTOR,MMBTU
19163,Other,Mining,3074749.041
19163,Residual_fuel_oil,Agriculture,19174.15598
19163,Residual_fuel_oil,Manufacturing,187.9699248
19163,Residual_fuel_oil,Mining,10112.41361
19165,Coal,Manufacturing,28849.02381
19165,Coal,Mining,1677.018291
19165,Coke_and_breeze,Manufacturing,0
19165,Diesel,Agriculture,244233.9056
19165,Diesel,Construction,71285.94079
19165,Diesel,Manufacturing,6131.970223
19165,Diesel,Mining,5387.878213
19165,LPG_NGL,Agriculture,141749.2402
19165,LPG_NGL,Construction,4581.173342
19165,LPG_NGL,Manufacturing,3001.347539
19165,Natural_gas,Construction,18208.31385
19165,Natural_gas,Manufacturing,404110.0999
19165,Natural_gas,Mining,954.9743635
19165,Net_electricity,Agriculture,101783.714
19165,Net_electricity,Construction,10933.60798
19165,Net_electricity,Manufacturing,257478.9294
19165,Net_electricity,Mining,1783.445947
19165,Other,Agriculture,56786.83642
19165,Other,Manufacturing,11399.01827
19165,Other,Mining,3529.318293
19165,Residual_fuel_oil,Agriculture,24650.40096
19165,Residual_fuel_oil,Manufacturing,200.8382104
19165,Residual_fuel_oil,Mining,2456.193883
19167,Coal,Manufacturing,68323.7638
19167,Coal,Mining,9390.734139
19167,Coke_and_breeze,Manufacturing,0.53532904
19167,Diesel,Agriculture,760051.818
19167,Diesel,Construction,249616.9678
19167,Diesel,Manufacturing,24929.68061
19167,Diesel,Mining,6792.572942
19167,LPG_NGL,Agriculture,441121.2581
19167,LPG_NGL,Construction,14338.02493
19167,LPG_NGL,Manufacturing,11142.24253
19167,Natural_gas,Construction,64692.70728
19167,Natural_gas,Manufacturing,2182874.377
19167,Natural_gas,Mining,4344.102263
19167,Net_electricity,Agriculture,434905.4409
19167,Net_electricity,Construction,40495.37525
19167,Net_electricity,Manufacturing,808417.4703
19167,Net_electricity,Mining,6621.478512
19167,Other,Agriculture,176719.6825
19167,Other,Manufacturing,28090.75114
19167,Other,Mining,3407.739648
19167,Residual_fuel_oil,Agriculture,76711.63435
19167,Residual_fuel_oil,Manufacturing,518.4737806
19167,Residual_fuel_oil,Mining,1696.857106
19169,Coal,Manufacturing,824564.0731
19169,Coal,Mining,6250.754633
19169,Coke_and_breeze,Manufacturing,0
19169,Diesel,Agriculture,232902.4984
19169,Diesel,Construction,273481.2825
19169,Diesel,Manufacturing,14930.28374
19169,Diesel,Mining,6477.704978
19169,LPG_NGL,Agriculture,135172.6826
19169,LPG_NGL,Construction,16746.07407
19169,LPG_NGL,Manufacturing,8067.109752
19169,Natural_gas,Construction,70583.25905
19169,Natural_gas,Manufacturing,3256195.933
19169,Natural_gas,Mining,2099.29957
19169,Net_electricity,Agriculture,112497.6977
19169,Net_electricity,Construction,43284.73753
19169,Net_electricity,Manufacturing,854316.4098
19169,Net_electricity,Mining,6185.165524
19169,Other,Agriculture,54152.17042
19169,Other,Manufacturing,1035680.697
19169,Other,Mining,3628.551645
19169,Residual_fuel_oil,Agriculture,23506.72793
19169,Residual_fuel_oil,Manufacturing,208.0605128
19169,Residual_fuel_oil,Mining,2139.694917
19171,Coal,Manufacturing,25400.68353
19171,Coke_and_breeze,Manufacturing,0
19171,Diesel,Agriculture,279672.0034
19171,Diesel,Construction,73774.86786
19171,Diesel,Manufacturing,5326.809818
19171,LPG_NGL,Agriculture,162316.9146
19171,LPG_NGL,Construction,4983.825748
19171,LPG_NGL,Manufacturing,2961.017955
19171,Natural_gas,Construction,18124.97363
19171,Natural_gas,Manufacturing,937319.0439
19171,Net_electricity,Agriculture,121865.8511
19171,Net_electricity,Construction,10437.74269
19171,Net_electricity,Manufacturing,305826.4841
19171,Other,Agriculture,65026.55013
19171,Other,Manufacturing,45059.22231
19171,Residual_fuel_oil,Agriculture,28227.14972
19171,Residual_fuel_oil,Manufacturing,635.1369166
19173,Coal,Manufacturing,489.2349334
19173,Coke_and_breeze,Manufacturing,0
19173,Diesel,Agriculture,138583.2338
19173,Diesel,Construction,40693.0789
19173,Diesel,Manufacturing,1560.729364
19173,LPG_NGL,Agriculture,80431.37189
19173,LPG_NGL,Construction,2805.31422
19173,LPG_NGL,Manufacturing,330.6850829
19173,Natural_gas,Construction,10011.0796
19173,Natural_gas,Manufacturing,30164.07691
19173,Net_electricity,Agriculture,60458.75413
19173,Net_electricity,Construction,5726.976106
19173,Net_electricity,Manufacturing,20610.45946
19173,Other,Agriculture,32221.99394
19173,Other,Manufacturing,176.411217
19173,Residual_fuel_oil,Agriculture,13987.13364
19173,Residual_fuel_oil,Manufacturing,0
19175,Coal,Manufacturing,1867.30977
19175,Coal,Mining,5536.366884
19175,Coke_and_breeze,Manufacturing,0
19175,Diesel,Agriculture,132206.4568
19175,Diesel,Construction,83653.60085
19175,Diesel,Manufacturing,7271.311973
19175,Diesel,Mining,4310.933441
19175,LPG_NGL,Agriculture,76730.39809
19175,LPG_NGL,Construction,5736.081947
19175,LPG_NGL,Manufacturing,2951.103197
19175,Natural_gas,Construction,20425.87177
19175,Natural_gas,Manufacturing,315447.8582
19175,Natural_gas,Mining,1532.482889
19175,Net_electricity,Agriculture,75413.09617
19175,Net_electricity,Construction,11648.85485
19175,Net_electricity,Manufacturing,133295.9751
19175,Net_electricity,Mining,4702.953185
19175,Other,Agriculture,30739.32924
19175,Other,Manufacturing,14113.81497
19175,Other,Mining,2415.185186
19175,Residual_fuel_oil,Agriculture,13343.52887
19175,Residual_fuel_oil,Manufacturing,7.22230247
19175,Residual_fuel_oil,Mining,1657.457552
19177,Coal,Manufacturing,2229.518415
19177,Coal,Mining,16609.10065
19177,Coke_and_breeze,Manufacturing,0.53532904
19177,Diesel,Agriculture,134317.9117
19177,Diesel,Construction,28465.5865
19177,Diesel,Manufacturing,2885.825114
19177,Diesel,Mining,12932.80032
19177,LPG_NGL,Agriculture,77955.85088
19177,LPG_NGL,Construction,1689.766573
19177,LPG_NGL,Manufacturing,956.9756183
19177,Natural_gas,Construction,7248.610516
19177,Natural_gas,Manufacturing,75934.43043
19177,Natural_gas,Mining,4597.448668
19177,Net_electricity,Agriculture,69701.33063
19177,Net_electricity,Construction,4452.166007
19177,Net_electricity,Manufacturing,58149.98832
19177,Net_electricity,Mining,14108.85955
19177,Other,Agriculture,31230.26371
19177,Other,Manufacturing,1419.619871
19177,Other,Mining,7245.555557
19177,Residual_fuel_oil,Agriculture,13556.63691
19177,Residual_fuel_oil,Manufacturing,11.17818019
19177,Residual_fuel_oil,Mining,4972.372656
19179,Coal,Manufacturing,22194.52681
19179,Coal,Mining,1428.775498
19179,Coke_and_breeze,Manufacturing,0
19179,Diesel,Agriculture,126371.2845
19179,Diesel,Construction,104426.581
19179,Diesel,Manufacturing,8120.80437
19179,Diesel,Mining,4333.543072
19179,LPG_NGL,Agriculture,73343.76246
19179,LPG_NGL,Construction,6561.207889
19179,LPG_NGL,Manufacturing,3853.644164
19179,Natural_gas,Construction,25719.43835
19179,Natural_gas,Manufacturing,3065406.82
19179,Natural_gas,Mining,1133.63336
19179,Net_electricity,Agriculture,58933.3367
19179,Net_electricity,Construction,15216.01602
19179,Net_electricity,Manufacturing,314818.3151
19179,Net_electricity,Mining,2964.424679
19179,Other,Agriculture,29382.59306
19179,Other,Manufacturing,134438.8896
19179,Other,Mining,2426.732919
19179,Residual_fuel_oil,Agriculture,12754.58796
19179,Residual_fuel_oil,Manufacturing,30.48893811
19179,Residual_fuel_oil,Mining,964.4747297
19181,Coal,Manufacturing,677.7878307
19181,Coke_and_breeze,Manufacturing,0
19181,Diesel,Agriculture,211152.0298
19181,Diesel,Construction,183807.5071
19181,Diesel,Manufacturing,1528.755705
19181,LPG_NGL,Agriculture,122549.0774
19181,LPG_NGL,Construction,11068.27433
19181,LPG_NGL,Manufacturing,804.1081116
19181,Natural_gas,Construction,46279.55213
19181,Natural_gas,Manufacturing,46569.17045
19181,Net_electricity,Agriculture,106216.5675
19181,Net_electricity,Construction,28122.15392
19181,Net_electricity,Manufacturing,29654.87298
19181,Other,Agriculture,49094.96798
19181,Other,Manufacturing,222.9204506
19181,Residual_fuel_oil,Agriculture,21311.46445
19181,Residual_fuel_oil,Manufacturing,0
19183,Coal,Manufacturing,9125.771847
19183,Coal,Mining,11072.73377
19183,Coke_and_breeze,Manufacturing,35.72825667
19183,Diesel,Agriculture,368575.1169
19183,Diesel,Construction,175546.6958
19183,Diesel,Manufacturing,3161.37257
19183,Diesel,Mining,8621.866883
19183,LPG_NGL,Agriculture,213914.7824
19183,LPG_NGL,Construction,10816.90246
19183,LPG_NGL,Manufacturing,1452.492424
19183,Natural_gas,Construction,45350.7497
19183,Natural_gas,Manufacturing,183500.4329
19183,Natural_gas,Mining,3064.965779
19183,Net_electricity,Agriculture,228358.949
19183,Net_electricity,Construction,27774.04502
19183,Net_electricity,Manufacturing,110937.9789
19183,Net_electricity,Mining,9405.906369
19183,Other,Agriculture,85697.41707
19183,Other,Manufacturing,37475.05236
19183,Other,Mining,4830.370371
19183,Residual_fuel_oil,Agriculture,37200.09469
19183,Residual_fuel_oil,Manufacturing,115.4907737
19183,Residual_fuel_oil,Mining,3314.915104
19185,Coal,Manufacturing,409.4241758
19185,Coke_and_breeze,Manufacturing,0
19185,Diesel,Agriculture,112468.7269
19185,Diesel,Construction,41110.38852
19185,Diesel,Manufacturing,2014.280597
19185,LPG_NGL,Agriculture,65274.95251
19185,LPG_NGL,Construction,3073.594208
19185,LPG_NGL,Manufacturing,650.8036839
19185,Natural_gas,Construction,9915.060358
19185,Natural_gas,Manufacturing,72118.57155
19185,Net_electricity,Agriculture,56434.98925
19185,Net_electricity,Construction,5410.298031
19185,Net_electricity,Manufacturing,43408.28683
19185,Other,Agriculture,26150.10878
19185,Other,Manufacturing,710.6366815
19185,Residual_fuel_oil,Agriculture,11351.41006
19185,Residual_fuel_oil,Manufacturing,76.80491551
19187,Coal,Manufacturing,1479002.521
19187,Coal,Mining,5536.366884
19187,Coke_and_breeze,Manufacturing,0
19187,Diesel,Agriculture,249171.1429
19187,Diesel,Construction,146748.3094
19187,Diesel,Manufacturing,20420.3648
19187,Diesel,Mining,4310.933441
19187,LPG_NGL,Agriculture,144614.7295
19187,LPG_NGL,Construction,8946.49673
19187,LPG_NGL,Manufacturing,10240.65039
19187,Natural_gas,Construction,36717.30255
19187,Natural_gas,Manufacturing,18393231.3
19187,Natural_gas,Mining,1532.482889
19187,Net_electricity,Agriculture,112975.4546
19187,Net_electricity,Construction,22145.34076
19187,Net_electricity,Manufacturing,1554100.403
19187,Net_electricity,Mining,4702.953185
19187,Other,Agriculture,57934.79368
19187,Other,Manufacturing,138877.7371
19187,Other,Mining,2415.185186
19187,Residual_fuel_oil,Agriculture,25148.71375
19187,Residual_fuel_oil,Manufacturing,0
19187,Residual_fuel_oil,Mining,1657.457552
19189,Coal,Manufacturing,40.09820572
19189,Coke_and_breeze,Manufacturing,0
19189,Diesel,Agriculture,136943.9443
19189,Diesel,Construction,92664.52175
19189,Diesel,Manufacturing,1052.825189
19189,LPG_NGL,Agriculture,79479.95594
19189,LPG_NGL,Construction,6436.372961
19189,LPG_NGL,Manufacturing,828.7947367
19189,Natural_gas,Construction,22643.49159
19189,Natural_gas,Manufacturing,50407.53562
19189,Net_electricity,Agriculture,61319.15446
19189,Net_electricity,Construction,12856.82392
19189,Net_electricity,Manufacturing,27211.81642
19189,Other,Agriculture,31840.84267
19189,Other,Manufacturing,715.2774751
19189,Residual_fuel_oil,Agriculture,13821.68101
19189,Residual_fuel_oil,Manufacturing,23.7304224
19191,Coal,Manufacturing,987.0499589
19191,Coal,Mining,11072.73377
19191,Coke_and_breeze,Manufacturing,0
19191,Diesel,Agriculture,392532.45
19191,Diesel,Construction,100538.023
19191,Diesel,Manufacturing,1856.403446
19191,Diesel,Mining,11180.41429
19191,LPG_NGL,Agriculture,227819.2145
19191,LPG_NGL,Construction,6085.06716
19191,LPG_NGL,Manufacturing,3403.982298
19191,Natural_gas,Construction,25482.34431
19191,Natural_gas,Manufacturing,226965.1998
19191,Natural_gas,Mining,6060.361334
19191,Net_electricity,Agriculture,207721.7003
19191,Net_electricity,Construction,15520.12176
19191,Net_electricity,Manufacturing,154409.4493
19191,Net_electricity,Mining,9763.159952
19191,Other,Agriculture,91267.73766
19191,Other,Manufacturing,1039.648628
19191,Other,Mining,5863.933753
19191,Residual_fuel_oil,Agriculture,39618.09584
19191,Residual_fuel_oil,Manufacturing,14.44460494
19191,Residual_fuel_oil,Mining,3945.346252
19193,Coal,Manufacturing,128231.6271
19193,Coal,Mining,1428.775498
19193,Coke_and_breeze,Manufacturing,1059799.823
19193,Diesel,Agriculture,250468.2874
19193,Diesel,Construction,370103.9413
19193,Diesel,Manufacturing,53645.53408
19193,Diesel,Mining,4333.543072
19193,LPG_NGL,Agriculture,145367.5703
19193,LPG_NGL,Construction,22539.20106
19193,LPG_NGL,Manufacturing,21958.10605
19193,Natural_gas,Construction,92475.76403
19193,Natural_gas,Manufacturing,10993252.77
19193,Natural_gas,Mining,1133.63336
19193,Net_electricity,Agriculture,123429.9753
19193,Net_electricity,Construction,55748.44254
19193,Net_electricity,Manufacturing,1984935.095
19193,Net_electricity,Mining,2964.424679
19193,Other,Agriculture,58236.39281
19193,Other,Manufacturing,674724.7024
19193,Other,Mining,2426.732919
19193,Residual_fuel_oil,Agriculture,25279.63387
19193,Residual_fuel_oil,Manufacturing,2132.208762
19193,Residual_fuel_oil,Mining,964.4747297
19195,Coal,Manufacturing,70892.03186
19195,Coal,Mining,11072.73377
19195,Coke_and_breeze,Manufacturing,0
19195,Diesel,Agriculture,132198.3344
19195,Diesel,Construction,39071.96394
19195,Diesel,Manufacturing,5711.017081
19195,Diesel,Mining,8621.866883
19195,LPG_NGL,Agriculture,76725.68398
19195,LPG_NGL,Construction,2454.626999
19195,LPG_NGL,Manufacturing,1632.238631
19195,Natural_gas,Construction,10177.69814
19195,Natural_gas,Manufacturing,2280531.376
19195,Natural_gas,Mining,3064.965779
19195,Net_electricity,Agriculture,54539.17354
19195,Net_electricity,Construction,6225.984483
19195,Net_electricity,Manufacturing,232390.6504
19195,Net_electricity,Mining,9405.906369
19195,Other,Agriculture,30737.4407
19195,Other,Manufacturing,16731.4187
19195,Other,Mining,4830.370371
19195,Residual_fuel_oil,Agriculture,13342.70908
19195,Residual_fuel_oil,Manufacturing,91.57509158
19195,Residual_fuel_oil,Mining,3314.915104
19197,Coal,Manufacturing,1357610.927
19197,Coke_and_breeze,Manufacturing,0
19197,Diesel,Agriculture,193004.383
19197,Diesel,Construction,77914.90941
19197,Diesel,Manufacturing,2744.042668
19197,Diesel,Mining,2558.547411
19197,LPG_NGL,Agriculture,112016.4892
19197,LPG_NGL,Construction,5402.767698
19197,LPG_NGL,Manufacturing,959.5110277
19197,Natural_gas,Construction,19689.04592
19197,Natural_gas,Manufacturing,2384823.512
19197,Natural_gas,Mining,2995.395555
19197,Net_electricity,Agriculture,90518.07047
19197,Net_electricity,Construction,11441.37988
19197,Net_electricity,Manufacturing,101319.6511
19197,Net_electricity,Mining,357.2535831
19197,Other,Agriculture,44875.45779
19197,Other,Manufacturing,7937.851972
19197,Other,Mining,1033.563382
19197,Residual_fuel_oil,Agriculture,19479.8319
19197,Residual_fuel_oil,Manufacturing,0
19197,Residual_fuel_oil,Mining,630.4311478
20001,Coal,Manufacturing,409989.0691
20001,Coal,Mining,47589.9787
20001,Coke_and_breeze,Manufacturing,66514.63322
20001,Diesel,Agriculture,138898.1354
20001,Diesel,Construction,46756.17967
20001,Diesel,Manufacturing,10253.38045
20001,Diesel,Mining,48190.77525
20001,LPG_NGL,Agriculture,25445.52227
20001,LPG_NGL,Construction,5681.834917
20001,LPG_NGL,Manufacturing,3963.288023
20001,Natural_gas,Construction,18467.72736
20001,Natural_gas,Manufacturing,184259.7909
20001,Natural_gas,Mining,1064755.327
20001,Net_electricity,Agriculture,35151.7001
20001,Net_electricity,Construction,7743.442464
20001,Net_electricity,Manufacturing,350454.0626
20001,Net_electricity,Mining,145988.7743
20001,Other,Agriculture,40396.08318
20001,Other,Manufacturing,79557.75828
20001,Other,Mining,70958.52688
20001,Residual_fuel_oil,Agriculture,31260.53917
20001,Residual_fuel_oil,Manufacturing,7.22230247
20001,Residual_fuel_oil,Mining,14363.55885
20003,Coal,Manufacturing,11.62681769
20003,Coal,Mining,33510.28401
20003,Coke_and_breeze,Manufacturing,0.53532904
20003,Diesel,Agriculture,209390.825
20003,Diesel,Construction,40412.11558
20003,Diesel,Manufacturing,583.7601375
20003,Diesel,Mining,29166.28481
20003,LPG_NGL,Agriculture,38359.47032
20003,LPG_NGL,Construction,4091.398325
20003,LPG_NGL,Manufacturing,196.3748454
20003,Natural_gas,Construction,15418.78447
20003,Natural_gas,Manufacturing,943878.7403
20003,Natural_gas,Mining,943531.5611
20003,Net_electricity,Agriculture,52322.55947
20003,Net_electricity,Construction,6811.265673
20003,Net_electricity,Manufacturing,3002.001026
20003,Net_electricity,Mining,122506.4412
20003,Other,Agriculture,60897.64388
20003,Other,Manufacturing,671.9981703
20003,Other,Mining,54402.37289
20003,Residual_fuel_oil,Agriculture,47125.68725
20003,Residual_fuel_oil,Manufacturing,11.17818019
20003,Residual_fuel_oil,Mining,6419.048718
20005,Coal,Manufacturing,512247.6749
20005,Coal,Mining,14271.01553
20005,Coke_and_breeze,Manufacturing,6335.262302
20005,Diesel,Agriculture,227930.0706
20005,Diesel,Construction,43974.05477
20005,Diesel,Manufacturing,15969.26054
20005,Diesel,Mining,13062.1226
20005,LPG_NGL,Agriculture,41755.77789
20005,LPG_NGL,Construction,2824.774317
20005,LPG_NGL,Manufacturing,2330.051417
20005,Natural_gas,Construction,15940.84713
20005,Natural_gas,Manufacturing,3087575.542
20005,Natural_gas,Mining,4397.106095
20005,Net_electricity,Agriculture,52244.58348
20005,Net_electricity,Construction,7984.724539
20005,Net_electricity,Manufacturing,1060662.681
20005,Net_electricity,Mining,13182.56632
20005,Other,Agriculture,66289.45786
20005,Other,Manufacturing,62836.15306
20005,Other,Mining,7317.330362
20005,Residual_fuel_oil,Agriculture,51298.14653
20005,Residual_fuel_oil,Manufacturing,11.17818019
20005,Residual_fuel_oil,Mining,4597.324442
20007,Coal,Manufacturing,648.4320702
20007,Coal,Mining,39586.22237
20007,Coke_and_breeze,Manufacturing,0
20007,Diesel,Agriculture,115323.8351
20007,Diesel,Construction,27428.14437
20007,Diesel,Manufacturing,685.102398
20007,Diesel,Mining,91198.36952
20007,LPG_NGL,Agriculture,21126.81504
20007,LPG_NGL,Construction,2284.87353
20007,LPG_NGL,Manufacturing,97.49614933
20007,Natural_gas,Construction,9824.73656
20007,Natural_gas,Manufacturing,893369.0769
20007,Natural_gas,Mining,980483.0888
20007,Net_electricity,Agriculture,27423.65402
20007,Net_electricity,Construction,4254.817748
20007,Net_electricity,Manufacturing,30377.05763
20007,Net_electricity,Mining,132582.0903
20007,Other,Agriculture,33539.91199
20007,Other,Manufacturing,217.6474871
20007,Other,Mining,108794.5524
20007,Residual_fuel_oil,Agriculture,25954.88597
20007,Residual_fuel_oil,Manufacturing,7.22230247
20007,Residual_fuel_oil,Mining,56162.61707
20009,Coal,Manufacturing,909.9423716
20009,Coal,Mining,158551.074
20009,Coke_and_breeze,Manufacturing,35.19292763
20009,Diesel,Agriculture,214240.2431
20009,Diesel,Construction,150504.4844
20009,Diesel,Manufacturing,2108.167587
20009,Diesel,Mining,259610.7013
20009,LPG_NGL,Agriculture,39247.86221
20009,LPG_NGL,Construction,18786.64085
20009,LPG_NGL,Manufacturing,2293.977072
20009,Natural_gas,Construction,56151.98441
20009,Natural_gas,Manufacturing,105304.8645
20009,Natural_gas,Mining,4145833.224
20009,Net_electricity,Agriculture,47673.77352
20009,Net_electricity,Construction,19785.98582
20009,Net_electricity,Manufacturing,103224.8769
20009,Net_electricity,Mining,571400.0238
20009,Other,Agriculture,62308.01197
20009,Other,Manufacturing,904.8344639
20009,Other,Mining,348530.5714
20009,Residual_fuel_oil,Agriculture,48217.10165
20009,Residual_fuel_oil,Manufacturing,73.35986861
20009,Residual_fuel_oil,Mining,130607.236
20011,Coal,Manufacturing,1083.934946
20011,Coal,Mining,12177.82445
20011,Coke_and_breeze,Manufacturing,0
20011,Diesel,Agriculture,209955.3707
20011,Diesel,Construction,48216.38162
20011,Diesel,Manufacturing,2083.151132
20011,Diesel,Mining,16722.36648
20011,LPG_NGL,Agriculture,38462.89259
20011,LPG_NGL,Construction,4353.658856
20011,LPG_NGL,Manufacturing,4026.423383
20011,Natural_gas,Construction,17104.3681
20011,Natural_gas,Manufacturing,242294.0821
20011,Natural_gas,Mining,123255.8877
20011,Net_electricity,Agriculture,55272.045
20011,Net_electricity,Construction,6885.364362
20011,Net_electricity,Manufacturing,199451.5753
20011,Net_electricity,Mining,22106.40795
20011,Other,Agriculture,61061.83208
20011,Other,Manufacturing,723.8907178
20011,Other,Mining,16208.21473
20011,Residual_fuel_oil,Agriculture,47252.74441
20011,Residual_fuel_oil,Manufacturing,14.44460494
20011,Residual_fuel_oil,Mining,8623.801871
20013,Coal,Manufacturing,187.861079
20013,Coke_and_breeze,Manufacturing,0
20013,Diesel,Agriculture,222453.5328
20013,Diesel,Construction,28521.59638
20013,Diesel,Manufacturing,890.873988
20013,LPG_NGL,Agriculture,40752.50044
20013,LPG_NGL,Construction,934.8901859
20013,LPG_NGL,Manufacturing,540.5711372
20013,Natural_gas,Construction,9877.745879
20013,Natural_gas,Manufacturing,42652.32689
20013,Net_electricity,Agriculture,49644.78721
20013,Net_electricity,Construction,5494.910043
20013,Net_electricity,Manufacturing,20293.54229
20013,Other,Agriculture,64696.70301
20013,Other,Manufacturing,81.89291993
20013,Residual_fuel_oil,Agriculture,50065.592
20013,Residual_fuel_oil,Manufacturing,0
20015,Coal,Manufacturing,387.0912117
20015,Coal,Mining,60645.31458
20015,Coke_and_breeze,Manufacturing,0
20015,Diesel,Agriculture,478496.5644
20015,Diesel,Construction,217955.4464
20015,Diesel,Manufacturing,4590.079883
20015,Diesel,Mining,73903.70736
20015,LPG_NGL,Agriculture,87658.44807
20015,LPG_NGL,Construction,22378.94724
20015,LPG_NGL,Manufacturing,1662.363464
20015,Natural_gas,Construction,80539.16679
20015,Natural_gas,Manufacturing,821178.8165
20015,Natural_gas,Mining,1080609.642
20015,Net_electricity,Agriculture,133937.5906
20015,Net_electricity,Construction,32737.34518
20015,Net_electricity,Manufacturing,1536810.044
20015,Net_electricity,Mining,159459.7132
20015,Other,Agriculture,139162.3218
20015,Other,Manufacturing,12882991.27
20015,Other,Mining,91406.96137
20015,Residual_fuel_oil,Agriculture,107690.8668
20015,Residual_fuel_oil,Manufacturing,57.14285714
20015,Residual_fuel_oil,Mining,33002.79627
20017,Coal,Manufacturing,11.62681769
20017,Coal,Mining,13406.08522
20017,Coke_and_breeze,Manufacturing,0
20017,Diesel,Agriculture,89382.25577
20017,Diesel,Construction,13857.2404
20017,Diesel,Manufacturing,149.8138959
20017,Diesel,Mining,10438.74842
20017,LPG_NGL,Agriculture,16374.43278
20017,LPG_NGL,Construction,1841.154041
20017,LPG_NGL,Manufacturing,12.99558392
20017,Natural_gas,Construction,4949.406871
20017,Natural_gas,Manufacturing,1438.976759
20017,Natural_gas,Mining,3710.84443
20017,Net_electricity,Agriculture,23091.54847
20017,Net_electricity,Construction,1393.818591
20017,Net_electricity,Manufacturing,819.3264387
20017,Net_electricity,Mining,11388.00815
20017,Other,Agriculture,25995.25925
20017,Other,Manufacturing,12.61312845
20017,Other,Mining,5848.271817
20017,Residual_fuel_oil,Agriculture,20116.45081
20017,Residual_fuel_oil,Manufacturing,0
20017,Residual_fuel_oil,Mining,4013.465447
20019,Coal,Manufacturing,6495.370599
20019,Coal,Mining,43101.54465
20019,Coke_and_breeze,Manufacturing,848.9718205
20019,Diesel,Agriculture,60242.53597
20019,Diesel,Construction,10300.0545
20019,Diesel,Manufacturing,5076.458905
20019,Diesel,Mining,41940.67197
20019,LPG_NGL,Agriculture,11036.16537
20019,LPG_NGL,Construction,1721.886578
20019,LPG_NGL,Manufacturing,103.9746416
20019,Natural_gas,Construction,4138.386679
20019,Natural_gas,Manufacturing,420557.5944
20019,Natural_gas,Mining,1181080.032
20019,Net_electricity,Agriculture,16908.73709
20019,Net_electricity,Construction,1299.997179
20019,Net_electricity,Manufacturing,88635.06381
20019,Net_electricity,Mining,153791.5185
20019,Other,Agriculture,17520.48353
20019,Other,Manufacturing,145864.5113
20019,Other,Mining,72278.87369
20019,Residual_fuel_oil,Agriculture,13558.23928
20019,Residual_fuel_oil,Manufacturing,66.75567423
20019,Residual_fuel_oil,Mining,11783.64253
20021,Coal,Manufacturing,112934.9702
20021,Coal,Mining,929.2029298
20021,Coke_and_breeze,Manufacturing,0
20021,Diesel,Agriculture,230097.2222
20021,Diesel,Construction,24668.56745
20021,Diesel,Manufacturing,4068.85205
20021,Diesel,Mining,4733.9437
20021,LPG_NGL,Agriculture,42152.79043
20021,LPG_NGL,Construction,2189.971112
20021,LPG_NGL,Manufacturing,1671.500191
20021,Natural_gas,Construction,9570.563559
20021,Natural_gas,Manufacturing,426061.8459
20021,Natural_gas,Mining,2280.430384
20021,Net_electricity,Agriculture,58019.43113
20021,Net_electricity,Construction,4708.994288
20021,Net_electricity,Manufacturing,173689.833
20021,Net_electricity,Mining,2186.230881
20021,Other,Agriculture,66919.73582
20021,Other,Manufacturing,224940.0235
20021,Other,Mining,3431.613768
20021,Residual_fuel_oil,Agriculture,51785.8876
20021,Residual_fuel_oil,Manufacturing,200.2724955
20021,Residual_fuel_oil,Mining,2410.398037
20023,Coal,Manufacturing,11.62681769
20023,Coal,Mining,4245.024044
20023,Coke_and_breeze,Manufacturing,0
20023,Diesel,Agriculture,140238.2591
20023,Diesel,Construction,8127.410338
20023,Diesel,Manufacturing,147.1583947
20023,Diesel,Mining,5492.533932
20023,LPG_NGL,Agriculture,25691.02699
20023,LPG_NGL,Construction,264.178853
20023,LPG_NGL,Manufacturing,34.74584076
20023,Natural_gas,Construction,3165.495459
20023,Natural_gas,Manufacturing,2409.919399
20023,Natural_gas,Mining,119336.3428
20023,Net_electricity,Agriculture,32401.65933
20023,Net_electricity,Construction,2058.724951
20023,Net_electricity,Manufacturing,1070.273759
20023,Net_electricity,Mining,15656.01877
20023,Other,Agriculture,40785.83461
20023,Other,Manufacturing,11.79238706
20023,Other,Mining,8517.532431
20023,Residual_fuel_oil,Agriculture,31562.14861
20023,Residual_fuel_oil,Manufacturing,0
20023,Residual_fuel_oil,Mining,2400.602752
20025,Coal,Mining,4309.296664
20025,Diesel,Agriculture,77141.62255
20025,Diesel,Construction,10300.0545
20025,Diesel,Mining,7603.103451
20025,LPG_NGL,Agriculture,14132.00307
20025,LPG_NGL,Construction,1721.886578
20025,Natural_gas,Construction,4138.386679
20025,Natural_gas,Mining,120930.5115
20025,Net_electricity,Agriculture,20367.7094
20025,Net_electricity,Construction,1299.997179
20025,Net_electricity,Mining,16047.69147
20025,Other,Agriculture,22435.28607
20025,Other,Mining,10480.08765
20025,Residual_fuel_oil,Agriculture,17361.5629
20025,Residual_fuel_oil,Mining,4227.141794
20027,Coal,Manufacturing,399.3636096
20027,Coke_and_breeze,Manufacturing,0
20027,Diesel,Agriculture,212981.5339
20027,Diesel,Construction,34466.85598
20027,Diesel,Manufacturing,1034.764244
20027,LPG_NGL,Agriculture,39017.27227
20027,LPG_NGL,Construction,2513.144255
20027,LPG_NGL,Manufacturing,355.5655906
20027,Natural_gas,Construction,12648.26517
20027,Natural_gas,Manufacturing,21690.48728
20027,Net_electricity,Agriculture,56615.81009
20027,Net_electricity,Construction,6153.087858
20027,Net_electricity,Manufacturing,16513.55111
20027,Other,Agriculture,61941.9385
